track_se_1,ele,time,X,Y,Z,M
"1793",611.5999755900,2021/10/07 15:39:06.000,-3.7437959109,40.4316786210,611.5999755900,0.0000000000
"1794",611.7999877900,2021/10/07 15:39:07.000,-3.7438322045,40.4316946310,611.7999877900,0.0000000000
"1795",611.7999877900,2021/10/07 15:39:08.000,-3.7438715994,40.4317082090,611.7999877900,0.0000000000
"1796",612.0000000000,2021/10/07 15:39:09.000,-3.7439083122,40.4317215360,612.0000000000,0.0000000000
"1797",612.2000122100,2021/10/07 15:39:10.000,-3.7439470366,40.4317341090,612.2000122100,0.0000000000
"1798",612.2000122100,2021/10/07 15:39:11.000,-3.7439881917,40.4317439160,612.2000122100,0.0000000000
"1799",612.5999755900,2021/10/07 15:39:12.000,-3.7440297659,40.4317537230,612.5999755900,0.0000000000
"1800",612.5999755900,2021/10/07 15:39:13.000,-3.7440702505,40.4317621050,612.5999755900,0.0000000000
"1801",612.5999755900,2021/10/07 15:39:14.000,-3.7441083044,40.4317746780,612.5999755900,0.0000000000
"1802",612.7999877900,2021/10/07 15:39:15.000,-3.7441467773,40.4317890950,612.7999877900,0.0000000000
"1803",613.0000000000,2021/10/07 15:39:16.000,-3.7441872619,40.4318020030,613.0000000000,0.0000000000
"1804",613.0000000000,2021/10/07 15:39:17.000,-3.7442264892,40.4318135700,613.0000000000,0.0000000000
"1805",613.2000122100,2021/10/07 15:39:18.000,-3.7442653812,40.4318248010,613.2000122100,0.0000000000
"1806",613.2000122100,2021/10/07 15:39:19.000,-3.7443050276,40.4318373740,613.2000122100,0.0000000000
"1807",613.2000122100,2021/10/07 15:39:20.000,-3.7443443388,40.4318512040,613.2000122100,0.0000000000
"1808",612.7999877900,2021/10/07 15:39:21.000,-3.7443864159,40.4318611790,612.7999877900,0.0000000000
"1809",612.7999877900,2021/10/07 15:39:22.000,-3.7444281578,40.4318698120,612.7999877900,0.0000000000
"1810",612.7999877900,2021/10/07 15:39:23.000,-3.7444679718,40.4318826370,612.7999877900,0.0000000000
"1811",613.2000122100,2021/10/07 15:39:24.000,-3.7445095461,40.4318933650,613.2000122100,0.0000000000
"1812",613.2000122100,2021/10/07 15:39:25.000,-3.7445486058,40.4319083690,613.2000122100,0.0000000000
"1813",613.7999877900,2021/10/07 15:39:26.000,-3.7445873301,40.4319282340,613.7999877900,0.0000000000
"1814",614.0000000000,2021/10/07 15:39:27.000,-3.7446250487,40.4319471770,614.0000000000,0.0000000000
"1815",614.0000000000,2021/10/07 15:39:28.000,-3.7446615938,40.4319643600,614.0000000000,0.0000000000
"1816",614.2000122100,2021/10/07 15:39:29.000,-3.7447005697,40.4319820460,614.2000122100,0.0000000000
"1817",614.2000122100,2021/10/07 15:39:30.000,-3.7447386235,40.4320002350,614.2000122100,0.0000000000
"1818",614.2000122100,2021/10/07 15:39:31.000,-3.7447750010,40.4320188430,614.2000122100,0.0000000000
"1819",614.4000244100,2021/10/07 15:39:32.000,-3.7448104564,40.4320403840,614.4000244100,0.0000000000
"1820",614.4000244100,2021/10/07 15:39:33.000,-3.7448454928,40.4320625960,614.4000244100,0.0000000000
"1821",614.4000244100,2021/10/07 15:39:34.000,-3.7448803615,40.4320824610,614.4000244100,0.0000000000
"1822",614.4000244100,2021/10/07 15:39:35.000,-3.7449146435,40.4321028290,614.4000244100,0.0000000000
"1823",614.7999877900,2021/10/07 15:39:36.000,-3.7449500151,40.4321229460,614.7999877900,0.0000000000
"1824",614.7999877900,2021/10/07 15:39:37.000,-3.7449860573,40.4321433140,614.7999877900,0.0000000000
"1825",615.0000000000,2021/10/07 15:39:38.000,-3.7450224347,40.4321632630,615.0000000000,0.0000000000
"1826",615.4000244100,2021/10/07 15:39:39.000,-3.7450571358,40.4321827090,615.4000244100,0.0000000000
"1827",615.5999755900,2021/10/07 15:39:40.000,-3.7450904958,40.4322019870,615.5999755900,0.0000000000
"1828",615.5999755900,2021/10/07 15:39:41.000,-3.7451264542,40.4322185830,615.5999755900,0.0000000000
"1829",615.5999755900,2021/10/07 15:39:42.000,-3.7451634184,40.4322357660,615.5999755900,0.0000000000
"1830",615.5999755900,2021/10/07 15:39:43.000,-3.7452006340,40.4322520270,615.5999755900,0.0000000000
"1831",617.2000122100,2021/10/07 15:39:44.000,-3.7452363409,40.4322648510,617.2000122100,0.0000000000
"1832",617.2000122100,2021/10/07 15:39:45.000,-3.7452732213,40.4322774240,617.2000122100,0.0000000000
"1833",617.2000122100,2021/10/07 15:39:46.000,-3.7453073356,40.4322890750,617.2000122100,0.0000000000
"1834",617.2000122100,2021/10/07 15:39:47.000,-3.7453427911,40.4322998880,617.2000122100,0.0000000000
"1835",617.4000244100,2021/10/07 15:39:48.000,-3.7453808449,40.4323114550,617.4000244100,0.0000000000
"1836",617.5999755900,2021/10/07 15:39:49.000,-3.7453808449,40.4323114550,617.5999755900,0.0000000000
"1837",617.5999755900,2021/10/07 15:39:50.000,-3.7454567850,40.4323372710,617.5999755900,0.0000000000
"1838",618.0000000000,2021/10/07 15:39:51.000,-3.7454996165,40.4323462400,618.0000000000,0.0000000000
"1839",618.2000122100,2021/10/07 15:39:52.000,-3.7454996165,40.4323462400,618.2000122100,0.0000000000
"1840",618.2000122100,2021/10/07 15:39:53.000,-3.7455795798,40.4323716370,618.2000122100,0.0000000000
"1841",618.4000244100,2021/10/07 15:39:54.000,-3.7456186395,40.4323862210,618.4000244100,0.0000000000
"1842",618.4000244100,2021/10/07 15:39:55.000,-3.7456186395,40.4323862210,618.4000244100,0.0000000000
"1843",618.4000244100,2021/10/07 15:39:56.000,-3.7456965074,40.4324187430,618.4000244100,0.0000000000
"1844",618.4000244100,2021/10/07 15:39:57.000,-3.7457342260,40.4324347530,618.4000244100,0.0000000000
"1845",618.5999755900,2021/10/07 15:39:58.000,-3.7457712740,40.4324518520,618.5999755900,0.0000000000
"1846",618.7999877900,2021/10/07 15:39:59.000,-3.7458094116,40.4324685320,618.7999877900,0.0000000000
"1847",618.7999877900,2021/10/07 15:40:00.000,-3.7458500639,40.4324857150,618.7999877900,0.0000000000
"1848",619.0000000000,2021/10/07 15:40:01.000,-3.7458500639,40.4324857150,619.0000000000,0.0000000000
"1849",619.0000000000,2021/10/07 15:40:02.000,-3.7459271774,40.4325208350,619.0000000000,0.0000000000
"1850",619.0000000000,2021/10/07 15:40:03.000,-3.7459645607,40.4325365930,619.0000000000,0.0000000000
"1851",619.4000244100,2021/10/07 15:40:04.000,-3.7459645607,40.4325365930,619.4000244100,0.0000000000
"1852",619.5999755900,2021/10/07 15:40:05.000,-3.7460387405,40.4325678570,619.5999755900,0.0000000000
"1853",619.5999755900,2021/10/07 15:40:06.000,-3.7460782193,40.4325836990,619.5999755900,0.0000000000
"1854",619.7999877900,2021/10/07 15:40:07.000,-3.7461140938,40.4326027260,619.7999877900,0.0000000000
"1855",620.0000000000,2021/10/07 15:40:08.000,-3.7461487949,40.4326218370,620.0000000000,0.0000000000
"1856",620.0000000000,2021/10/07 15:40:09.000,-3.7461845856,40.4326402770,620.0000000000,0.0000000000
"1857",620.0000000000,2021/10/07 15:40:10.000,-3.7462215498,40.4326593880,620.0000000000,0.0000000000
"1858",620.0000000000,2021/10/07 15:40:11.000,-3.7462589331,40.4326776600,620.0000000000,0.0000000000
"1859",620.0000000000,2021/10/07 15:40:12.000,-3.7462961487,40.4326950940,620.0000000000,0.0000000000
"1860",620.0000000000,2021/10/07 15:40:13.000,-3.7463316880,40.4327107690,620.0000000000,0.0000000000
"1861",620.0000000000,2021/10/07 15:40:14.000,-3.7463670596,40.4327254370,620.0000000000,0.0000000000
"1862",620.0000000000,2021/10/07 15:40:15.000,-3.7464021798,40.4327375910,620.0000000000,0.0000000000
"1863",620.0000000000,2021/10/07 15:40:16.000,-3.7464399822,40.4327490740,620.0000000000,0.0000000000
"1864",620.2000122100,2021/10/07 15:40:17.000,-3.7464803830,40.4327551930,620.2000122100,0.0000000000
"1865",620.5999755900,2021/10/07 15:40:18.000,-3.7465238012,40.4327586290,620.5999755900,0.0000000000
"1866",620.7999877900,2021/10/07 15:40:19.000,-3.7465667166,40.4327650000,620.7999877900,0.0000000000
"1867",621.2000122100,2021/10/07 15:40:20.000,-3.7466060277,40.4327705320,621.2000122100,0.0000000000
"1868",621.2000122100,2021/10/07 15:40:21.000,-3.7466443330,40.4327720400,621.2000122100,0.0000000000
"1869",621.2000122100,2021/10/07 15:40:22.000,-3.7466825545,40.4327718730,621.2000122100,0.0000000000
"1870",621.5999755900,2021/10/07 15:40:23.000,-3.7467212789,40.4327721240,621.5999755900,0.0000000000
"1871",621.5999755900,2021/10/07 15:40:24.000,-3.7467610091,40.4327681850,621.5999755900,0.0000000000
"1872",621.5999755900,2021/10/07 15:40:25.000,-3.7468035892,40.4327640780,621.5999755900,0.0000000000
"1873",621.7999877900,2021/10/07 15:40:26.000,-3.7468439061,40.4327609760,621.7999877900,0.0000000000
"1874",622.0000000000,2021/10/07 15:40:27.000,-3.7468879949,40.4327572040,622.0000000000,0.0000000000
"1875",622.2000122100,2021/10/07 15:40:28.000,-3.7469296530,40.4327556960,622.2000122100,0.0000000000
"1876",622.4000244100,2021/10/07 15:40:29.000,-3.7469728198,40.4327563660,622.4000244100,0.0000000000
"1877",622.4000244100,2021/10/07 15:40:30.000,-3.7470167410,40.4327562820,622.4000244100,0.0000000000
"1878",622.5999755900,2021/10/07 15:40:31.000,-3.7470580637,40.4327560310,622.5999755900,0.0000000000
"1879",622.7999877900,2021/10/07 15:40:32.000,-3.7470973749,40.4327561990,622.7999877900,0.0000000000
"1880",622.7999877900,2021/10/07 15:40:33.000,-3.7471401226,40.4327565340,622.7999877900,0.0000000000
"1881",622.7999877900,2021/10/07 15:40:34.000,-3.7471827865,40.4327612280,622.7999877900,0.0000000000
"1882",623.0000000000,2021/10/07 15:40:35.000,-3.7472231034,40.4327670110,623.0000000000,0.0000000000
"1883",623.0000000000,2021/10/07 15:40:36.000,-3.7472624145,40.4327736330,623.0000000000,0.0000000000
"1884",623.0000000000,2021/10/07 15:40:37.000,-3.7473013904,40.4327781590,623.0000000000,0.0000000000
"1885",623.4000244100,2021/10/07 15:40:38.000,-3.7473414559,40.4327843620,623.4000244100,0.0000000000
"1886",623.4000244100,2021/10/07 15:40:39.000,-3.7473873887,40.4327925760,623.4000244100,0.0000000000
"1887",623.5999755900,2021/10/07 15:40:40.000,-3.7474318966,40.4328020480,623.5999755900,0.0000000000
"1888",623.5999755900,2021/10/07 15:40:41.000,-3.7474752311,40.4328124410,623.5999755900,0.0000000000
"1889",623.5999755900,2021/10/07 15:40:42.000,-3.7475187331,40.4328213260,623.5999755900,0.0000000000
"1890",623.5999755900,2021/10/07 15:40:43.000,-3.7475670967,40.4328281990,623.5999755900,0.0000000000
"1891",623.4000244100,2021/10/07 15:40:44.000,-3.7476118561,40.4328365810,623.4000244100,0.0000000000
"1892",622.7999877900,2021/10/07 15:40:45.000,-3.7476548553,40.4328432030,622.7999877900,0.0000000000
"1893",622.7999877900,2021/10/07 15:40:46.000,-3.7476988602,40.4328486510,622.7999877900,0.0000000000
"1894",622.5999755900,2021/10/07 15:40:47.000,-3.7477390934,40.4328586250,622.5999755900,0.0000000000
"1895",623.4000244100,2021/10/07 15:40:50.000,-3.7478609663,40.4328858670,623.4000244100,0.0000000000
"1896",623.4000244100,2021/10/07 15:40:51.000,-3.7479002774,40.4328945840,623.4000244100,0.0000000000
"1897",623.4000244100,2021/10/07 15:40:52.000,-3.7479394209,40.4328999480,623.4000244100,0.0000000000
"1898",623.4000244100,2021/10/07 15:40:54.000,-3.7480151933,40.4329158740,623.4000244100,0.0000000000
"1899",623.5999755900,2021/10/07 15:40:55.000,-3.7480565161,40.4329214900,623.5999755900,0.0000000000
"1900",623.5999755900,2021/10/07 15:40:56.000,-3.7480954081,40.4329286140,623.5999755900,0.0000000000
"1901",623.7999877900,2021/10/07 15:40:57.000,-3.7481324561,40.4329382540,623.7999877900,0.0000000000
"1902",623.7999877900,2021/10/07 15:40:58.000,-3.7481693365,40.4329509100,623.7999877900,0.0000000000
"1903",624.2000122100,2021/10/07 15:40:59.000,-3.7482042052,40.4329616390,624.2000122100,0.0000000000
"1904",624.2000122100,2021/10/07 15:41:00.000,-3.7482390739,40.4329716130,624.2000122100,0.0000000000
"1905",624.4000244100,2021/10/07 15:41:01.000,-3.7482731882,40.4329820070,624.4000244100,0.0000000000
"1906",625.7999877900,2021/10/07 15:41:02.000,-3.7483061291,40.4329937420,625.7999877900,0.0000000000
"1907",626.4000244100,2021/10/07 15:41:03.000,-3.7483377289,40.4330043030,626.4000244100,0.0000000000
"1908",626.4000244100,2021/10/07 15:41:04.000,-3.7483717594,40.4330127690,626.4000244100,0.0000000000
"1909",626.5999755900,2021/10/07 15:41:05.000,-3.7484057900,40.4330214020,626.5999755900,0.0000000000
"1910",626.7999877900,2021/10/07 15:41:06.000,-3.7484399881,40.4330279400,626.7999877900,0.0000000000
"1911",626.7999877900,2021/10/07 15:41:07.000,-3.7484735996,40.4330354000,626.7999877900,0.0000000000
"1912",627.0000000000,2021/10/07 15:41:08.000,-3.7485066243,40.4330433630,627.0000000000,0.0000000000
"1913",627.2000122100,2021/10/07 15:41:09.000,-3.7485066243,40.4330433630,627.2000122100,0.0000000000
"1914",627.2000122100,2021/10/07 15:41:10.000,-3.7485697400,40.4330609650,627.2000122100,0.0000000000
"1915",627.4000244100,2021/10/07 15:41:11.000,-3.7486005854,40.4330721130,627.4000244100,0.0000000000
"1916",627.5999755900,2021/10/07 15:41:12.000,-3.7486364599,40.4330797400,627.5999755900,0.0000000000
"1917",627.5999755900,2021/10/07 15:41:13.000,-3.7486751005,40.4330856070,627.5999755900,0.0000000000
"1918",627.7999877900,2021/10/07 15:41:14.000,-3.7487171777,40.4330898820,627.7999877900,0.0000000000
"1919",627.7999877900,2021/10/07 15:41:15.000,-3.7487560697,40.4330914750,627.7999877900,0.0000000000
"1920",627.7999877900,2021/10/07 15:41:16.000,-3.7487918604,40.4330913910,627.7999877900,0.0000000000
"1921",628.0000000000,2021/10/07 15:41:17.000,-3.7488266453,40.4330924810,628.0000000000,0.0000000000
"1922",628.0000000000,2021/10/07 15:41:18.000,-3.7488621008,40.4330949950,628.0000000000,0.0000000000
"1923",628.2000122100,2021/10/07 15:41:19.000,-3.7488965504,40.4330991020,628.2000122100,0.0000000000
"1924",628.2000122100,2021/10/07 15:41:20.000,-3.7489324249,40.4331000240,628.2000122100,0.0000000000
"1925",628.4000244100,2021/10/07 15:41:21.000,-3.7489695568,40.4331011140,628.4000244100,0.0000000000
"1926",628.4000244100,2021/10/07 15:41:22.000,-3.7490078621,40.4331048860,628.4000244100,0.0000000000
"1927",628.4000244100,2021/10/07 15:41:23.000,-3.7490458321,40.4331059750,628.4000244100,0.0000000000
"1928",628.4000244100,2021/10/07 15:41:24.000,-3.7490836345,40.4331073160,628.4000244100,0.0000000000
"1929",628.5999755900,2021/10/07 15:41:25.000,-3.7491217721,40.4331079030,628.5999755900,0.0000000000
"1930",628.7999877900,2021/10/07 15:41:26.000,-3.7491592392,40.4331065620,628.7999877900,0.0000000000
"1931",629.2000122100,2021/10/07 15:41:27.000,-3.7491957005,40.4331055560,629.2000122100,0.0000000000
"1932",629.2000122100,2021/10/07 15:41:28.000,-3.7492317427,40.4331052210,629.2000122100,0.0000000000
"1933",629.2000122100,2021/10/07 15:41:29.000,-3.7492675334,40.4331042990,629.2000122100,0.0000000000
"1934",629.2000122100,2021/10/07 15:41:30.000,-3.7493049167,40.4331027060,629.2000122100,0.0000000000
"1935",629.4000244100,2021/10/07 15:41:31.000,-3.7493407074,40.4331022040,629.4000244100,0.0000000000
"1936",629.4000244100,2021/10/07 15:41:32.000,-3.7493765820,40.4331011140,629.4000244100,0.0000000000
"1937",629.4000244100,2021/10/07 15:41:33.000,-3.7494135462,40.4330970070,629.4000244100,0.0000000000
"1938",629.7999877900,2021/10/07 15:41:34.000,-3.7494490854,40.4330939890,629.7999877900,0.0000000000
"1939",629.7999877900,2021/10/07 15:41:35.000,-3.7494852953,40.4330930670,629.7999877900,0.0000000000
"1940",630.0000000000,2021/10/07 15:41:36.000,-3.7495213374,40.4330931510,630.0000000000,0.0000000000
"1941",630.2000122100,2021/10/07 15:41:37.000,-3.7495601457,40.4330862780,630.2000122100,0.0000000000
"1942",630.2000122100,2021/10/07 15:41:38.000,-3.7496015523,40.4330799080,630.2000122100,0.0000000000
"1943",630.2000122100,2021/10/07 15:41:39.000,-3.7496466469,40.4330753810,630.2000122100,0.0000000000
"1944",630.2000122100,2021/10/07 15:41:40.000,-3.7496941723,40.4330730350,630.2000122100,0.0000000000
"1945",630.2000122100,2021/10/07 15:41:41.000,-3.7497429550,40.4330695140,630.2000122100,0.0000000000
"1946",630.4000244100,2021/10/07 15:41:42.000,-3.7497934978,40.4330639820,630.4000244100,0.0000000000
"1947",630.4000244100,2021/10/07 15:41:43.000,-3.7498458847,40.4330584500,630.4000244100,0.0000000000
"1948",630.5999755900,2021/10/07 15:41:44.000,-3.7498986069,40.4330533370,630.5999755900,0.0000000000
"1949",630.5999755900,2021/10/07 15:41:45.000,-3.7499550171,40.4330473020,630.5999755900,0.0000000000
"1950",630.5999755900,2021/10/07 15:41:46.000,-3.7500135228,40.4330444520,630.5999755900,0.0000000000
"1951",630.7999877900,2021/10/07 15:41:47.000,-3.7500711903,40.4330405130,630.7999877900,0.0000000000
"1952",630.7999877900,2021/10/07 15:41:48.000,-3.7501304504,40.4330360700,630.7999877900,0.0000000000
"1953",631.4000244100,2021/10/07 15:41:52.000,-3.7503609527,40.4330084100,631.4000244100,0.0000000000
"1954",631.5999755900,2021/10/07 15:41:55.000,-3.7505233102,40.4329989380,631.5999755900,0.0000000000
"1955",631.4000244100,2021/10/07 15:41:57.000,-3.7506329454,40.4329929040,631.4000244100,0.0000000000
"1956",631.4000244100,2021/10/07 15:41:58.000,-3.7506866734,40.4329935740,631.4000244100,0.0000000000
"1957",631.5999755900,2021/10/07 15:41:59.000,-3.7507390603,40.4329961720,631.5999755900,0.0000000000
"1958",631.5999755900,2021/10/07 15:42:00.000,-3.7507909443,40.4329994410,631.5999755900,0.0000000000
"1959",632.0000000000,2021/10/07 15:42:02.000,-3.7508970592,40.4330018720,632.0000000000,0.0000000000
"1960",632.2000122100,2021/10/07 15:42:03.000,-3.7509454228,40.4330060630,632.2000122100,0.0000000000
"1961",632.4000244100,2021/10/07 15:42:07.000,-3.7511411402,40.4330228270,632.4000244100,0.0000000000
"1962",632.5999755900,2021/10/07 15:42:08.000,-3.7511897553,40.4330249220,632.5999755900,0.0000000000
"1963",632.5999755900,2021/10/07 15:42:09.000,-3.7512355205,40.4330287780,632.5999755900,0.0000000000
"1964",632.7999877900,2021/10/07 15:42:10.000,-3.7512805313,40.4330333040,632.7999877900,0.0000000000
"1965",632.7999877900,2021/10/07 15:42:11.000,-3.7513249554,40.4330381660,632.7999877900,0.0000000000
"1966",632.7999877900,2021/10/07 15:42:13.000,-3.7514201738,40.4330411830,632.7999877900,0.0000000000
"1967",632.7999877900,2021/10/07 15:42:14.000,-3.7514636759,40.4330441170,632.7999877900,0.0000000000
"1968",633.0000000000,2021/10/07 15:42:15.000,-3.7514636759,40.4330441170,633.0000000000,0.0000000000
"1969",633.4000244100,2021/10/07 15:42:16.000,-3.7515546195,40.4330561870,633.4000244100,0.0000000000
"1970",633.4000244100,2021/10/07 15:42:17.000,-3.7515998818,40.4330645690,633.4000244100,0.0000000000
"1971",633.7999877900,2021/10/07 15:42:18.000,-3.7515998818,40.4330645690,633.7999877900,0.0000000000
"1972",634.5999755900,2021/10/07 15:42:22.000,-3.7518225051,40.4330857750,634.5999755900,0.0000000000
"1973",634.7999877900,2021/10/07 15:42:23.000,-3.7518673483,40.4330892950,634.7999877900,0.0000000000
"1974",635.0000000000,2021/10/07 15:42:24.000,-3.7518673483,40.4330892950,635.0000000000,0.0000000000
"1975",635.0000000000,2021/10/07 15:42:25.000,-3.7519555259,40.4330926480,635.0000000000,0.0000000000
